customer_id,last_purchase_date,recency_days,frequency,monetary,avg_basket_value,n_transactions,segment,city
1578,2025-12-29,2,66,596965.39,8778.9,68,Budget,Melbourne
1579,2025-12-29,2,86,914853.42,9732.48,94,Regular,Adelaide
1580,2025-12-31,0,72,583212.43,7881.25,74,Budget,Melbourne
1581,2025-12-31,0,70,947289.14,12801.2,74,Premium,Adelaide
1582,2025-12-29,2,65,465182.31,6372.36,73,Premium,Adelaide
1583,2025-12-26,5,70,458868.91,6118.25,75,Budget,Sydney
1584,2025-11-27,34,63,860572.67,12844.37,67,Regular,Sydney
1585,2025-12-28,3,67,403506.61,5604.26,72,Budget,Adelaide
1586,2025-12-30,1,78,911416.68,10980.92,83,Regular,Adelaide
1587,2025-12-28,3,63,1307932.12,20122.03,65,Regular,Sydney
1588,2025-12-01,30,60,607334.22,9956.3,61,Regular,Brisbane
1589,2025-12-22,9,69,610013.26,8243.42,74,Budget,Adelaide
1590,2025-12-15,16,75,827334.74,10606.86,78,Budget,Adelaide
1591,2025-12-31,0,81,943236.13,11096.9,85,Regular,Melbourne
1592,2025-12-31,0,78,843760.9,10289.77,82,Regular,Adelaide
1593,2025-12-25,6,59,1072032.17,17574.3,61,Regular,Brisbane
1594,2025-12-30,1,55,619587.15,10157.17,61,Budget,Adelaide
1595,2025-12-13,18,75,1044813.08,13747.54,76,Budget,Sydney
1596,2025-11-15,46,65,321783.51,4732.11,68,Premium,Brisbane
1597,2025-12-30,1,54,316723.23,5655.77,56,Budget,Sydney
1598,2025-12-24,7,62,734630.05,11130.76,66,Budget,Melbourne
1599,2025-12-27,4,70,677930.41,9548.32,71,Premium,Sydney
1600,2025-12-19,12,74,940120.51,12534.94,75,Budget,Melbourne
1601,2025-12-31,0,51,842101.49,15888.71,53,Regular,Adelaide
1602,2025-12-18,13,72,871804.54,11322.14,77,Budget,Brisbane
1603,2025-12-15,16,53,439094.07,7840.97,56,Premium,Melbourne
1604,2025-12-17,14,65,914998.9,13656.7,67,Regular,Melbourne
1605,2025-12-31,0,65,1270142.02,19244.58,66,Premium,Melbourne
1606,2025-12-12,19,69,600096.21,8572.8,70,Budget,Brisbane
1607,2025-12-12,19,60,467038.9,7532.89,62,Regular,Melbourne
1608,2025-12-25,6,77,1077915.64,13307.6,81,Regular,Sydney
1609,2025-12-31,0,46,293420.74,5868.41,50,Budget,Brisbane
1610,2025-12-28,3,64,640206.36,9700.1,66,Budget,Adelaide
1611,2025-12-31,0,70,873069.31,12296.75,71,Budget,Melbourne
1612,2025-12-17,14,69,967126.02,13621.49,71,Premium,Sydney
1613,2025-12-11,20,70,912169.69,12669.02,72,Regular,Sydney
1614,2025-12-28,3,65,614126.62,9031.27,68,Regular,Adelaide
1615,2025-12-23,8,83,1525876.88,17144.68,89,Regular,Adelaide
1616,2025-12-13,18,59,1052857.29,16981.57,62,Regular,Sydney
1617,2025-12-29,2,64,601399.1,8976.11,67,Regular,Sydney
1618,2025-12-17,14,67,697990.09,10417.76,67,Regular,Sydney
1619,2025-12-21,10,74,577772.33,7407.34,78,Regular,Melbourne
1620,2025-12-21,10,66,722442.05,10320.6,70,Budget,Adelaide
1621,2025-12-29,2,68,868340.11,12769.71,68,Premium,Sydney
1622,2025-12-30,1,81,965364.98,11492.44,84,Regular,Adelaide
1623,2025-12-29,2,75,991188.14,12872.57,77,Budget,Sydney
1624,2025-12-30,1,67,810585.67,11747.62,69,Regular,Brisbane
1625,2025-12-26,5,60,441657.32,7360.96,60,Budget,Melbourne
1626,2025-12-25,6,62,702392.55,10034.18,70,Premium,Adelaide
1627,2025-12-26,5,67,705942.43,10084.89,70,Premium,Melbourne
1628,2025-12-17,14,53,792633.63,14411.52,55,Premium,Melbourne
1629,2025-12-19,12,75,780276.12,9633.04,81,Budget,Sydney
1630,2025-12-19,12,67,542775.07,7644.72,71,Budget,Adelaide
1631,2025-11-10,51,64,540441.26,7720.59,70,Budget,Melbourne
1632,2025-12-14,17,69,748659.3,10544.5,71,Budget,Melbourne
1633,2025-12-15,16,59,850591.53,13719.22,62,Budget,Brisbane
1634,2025-12-25,6,65,694379.28,9919.7,70,Budget,Brisbane
1635,2025-12-15,16,63,626320.02,9348.06,67,Premium,Brisbane
1636,2025-12-29,2,81,755973.13,8999.68,84,Budget,Melbourne
1637,2025-12-23,8,63,765439.34,11597.57,66,Budget,Sydney
1638,2025-12-20,11,81,876531.79,9960.59,88,Regular,Sydney
1639,2025-12-31,0,57,490890.38,8320.18,59,Regular,Sydney
1640,2025-12-26,5,66,864177.78,12524.32,69,Regular,Brisbane
1641,2025-12-31,0,64,817647.33,12579.19,65,Regular,Brisbane
1642,2025-12-03,28,58,715456.39,11924.27,60,Premium,Brisbane
1643,2025-12-31,0,58,529952.19,8411.94,63,Regular,Adelaide
1644,2025-12-25,6,63,625029.86,8803.24,71,Regular,Sydney
1645,2025-12-29,2,68,662112.72,9458.75,70,Regular,Adelaide
1646,2025-12-21,10,63,665636.37,9934.87,67,Regular,Adelaide
1647,2025-12-13,18,72,1007452.92,13614.23,74,Budget,Brisbane
1648,2025-12-28,3,65,533533.78,7963.19,67,Regular,Brisbane
1649,2025-12-26,5,57,931275.36,15784.33,59,Budget,Sydney
1650,2025-12-29,2,62,678573.76,10602.72,64,Regular,Sydney
1651,2025-12-29,2,74,545712.1,6996.31,78,Budget,Sydney
1652,2025-12-03,28,65,500139.21,7144.85,70,Budget,Brisbane
1653,2025-12-29,2,81,1030650.18,11711.93,88,Budget,Melbourne
1654,2025-12-18,13,69,1127251.34,16336.98,69,Regular,Sydney
1655,2025-12-26,5,67,869386.27,12419.8,70,Budget,Sydney
1656,2025-12-25,6,68,1119116.0,15543.28,72,Regular,Sydney
1657,2025-12-26,5,60,1297331.92,19656.54,66,Premium,Brisbane
1658,2025-12-06,25,63,1135484.57,17468.99,65,Budget,Brisbane
1659,2025-12-30,1,72,927330.72,12201.72,76,Regular,Brisbane
1660,2025-12-31,0,70,587766.42,8163.42,72,Budget,Sydney
1661,2025-12-18,13,51,690700.86,13282.71,52,Budget,Sydney
1662,2025-12-11,20,61,717817.41,11393.93,63,Regular,Sydney
1663,2025-12-15,16,70,461724.53,6324.99,73,Premium,Adelaide
1664,2025-12-30,1,69,885155.1,12125.41,73,Budget,Brisbane
1665,2025-12-11,20,63,772300.05,11701.52,66,Regular,Melbourne
1666,2025-12-13,18,87,745295.4,8101.04,92,Budget,Sydney
1667,2025-12-26,5,60,878940.36,13733.44,64,Regular,Melbourne
1668,2025-12-07,24,76,957056.98,12429.31,77,Regular,Adelaide
1669,2025-12-31,0,60,777150.81,12142.98,64,Regular,Sydney
1670,2025-12-20,11,67,602478.63,8033.05,75,Regular,Adelaide
1671,2025-12-27,4,72,1209773.9,16572.25,73,Budget,Melbourne
1672,2025-11-17,44,60,663229.67,10697.25,62,Regular,Sydney
1673,2025-12-29,2,78,681282.13,8308.32,82,Regular,Adelaide
1674,2025-12-27,4,71,705727.66,9667.5,73,Regular,Brisbane
1675,2025-12-31,0,69,545185.15,7678.66,71,Budget,Brisbane
1676,2025-12-23,8,79,669952.69,8071.72,83,Regular,Sydney
1677,2025-12-31,0,68,960436.98,13919.38,69,Regular,Melbourne
1678,2025-12-19,12,83,1144338.62,12575.15,91,Budget,Brisbane
1679,2025-12-18,13,61,471110.26,7723.12,61,Budget,Brisbane
1680,2025-12-23,8,62,682009.46,9884.2,69,Regular,Sydney
1681,2025-12-26,5,60,652197.65,9734.29,67,Regular,Brisbane
1682,2025-12-19,12,72,887826.73,11382.39,78,Budget,Adelaide
1683,2025-12-24,7,65,1284662.47,18093.84,71,Regular,Adelaide
1684,2025-12-23,8,68,675110.09,9784.2,69,Regular,Sydney
1685,2025-12-26,5,59,279505.89,4436.6,63,Regular,Adelaide
1686,2025-12-30,1,62,509545.91,7077.03,72,Regular,Brisbane
1687,2025-12-22,9,74,586268.17,7816.91,75,Regular,Sydney
1688,2025-12-24,7,71,686520.23,9404.39,73,Regular,Sydney
1689,2025-12-16,15,64,829143.66,12193.29,68,Premium,Adelaide
1690,2025-12-29,2,75,782757.05,9545.82,82,Regular,Sydney
1691,2025-12-30,1,66,928233.62,12376.45,75,Regular,Sydney
1692,2025-12-31,0,80,1224398.28,14751.79,83,Regular,Melbourne
1693,2025-12-19,12,64,1223387.14,17990.99,68,Regular,Brisbane
1694,2025-12-01,30,72,340756.1,4425.4,77,Budget,Brisbane
1695,2025-12-31,0,75,917800.62,11617.73,79,Regular,Brisbane
1696,2025-12-29,2,76,907355.45,11201.92,81,Regular,Adelaide
1697,2025-12-21,10,68,1111085.32,15649.09,71,Premium,Adelaide
1698,2025-12-29,2,64,584842.21,8475.97,69,Regular,Sydney
1699,2025-12-12,19,68,840160.96,12002.3,70,Regular,Sydney
1700,2025-12-11,20,73,1034976.08,13618.11,76,Premium,Sydney
1701,2025-12-20,11,62,654345.84,9914.33,66,Regular,Melbourne
1702,2025-12-27,4,67,573510.41,7856.31,73,Budget,Melbourne
1703,2025-12-20,11,71,671710.34,9077.17,74,Budget,Adelaide
1704,2025-12-14,17,67,558566.57,7867.13,71,Budget,Melbourne
1705,2025-12-21,10,60,549308.77,8582.95,64,Budget,Sydney
1706,2025-12-28,3,66,880151.94,11893.95,74,Regular,Adelaide
1707,2025-12-27,4,88,1347013.57,14179.09,95,Regular,Melbourne
1708,2025-12-16,15,66,785641.93,11223.46,70,Regular,Adelaide
1709,2025-12-31,0,68,850401.42,12148.59,70,Budget,Adelaide
1710,2025-12-27,4,57,211437.63,3583.69,59,Regular,Adelaide
1711,2025-12-09,22,59,1295234.01,20890.87,62,Budget,Adelaide
1712,2025-12-31,0,85,1131307.99,13309.51,85,Premium,Sydney
1713,2025-11-23,38,65,604301.05,9019.42,67,Budget,Brisbane
1714,2025-12-30,1,69,925692.08,12680.71,73,Regular,Melbourne
1715,2025-12-31,0,79,979007.46,11939.12,82,Budget,Brisbane
1716,2025-12-25,6,63,695126.68,10861.35,64,Regular,Brisbane
1717,2025-12-26,5,64,1295914.16,18781.36,69,Regular,Brisbane
1718,2025-12-30,1,72,979050.96,13411.66,73,Regular,Melbourne
1719,2025-12-31,0,59,688240.67,10753.76,64,Budget,Adelaide
1720,2025-12-28,3,70,1212801.05,16389.2,74,Premium,Brisbane
1721,2025-12-24,7,63,878722.98,13730.05,64,Regular,Adelaide
1722,2025-12-07,24,62,652054.46,10031.61,65,Regular,Sydney
1723,2025-12-20,11,64,1081241.19,16382.44,66,Regular,Adelaide
1724,2025-12-23,8,85,1269723.24,13801.34,92,Premium,Melbourne
1725,2025-12-16,15,64,627710.36,9510.76,66,Budget,Melbourne
1726,2025-11-28,33,61,541527.92,8595.68,63,Budget,Adelaide
1727,2025-12-08,23,73,784626.83,10189.96,77,Budget,Melbourne
1728,2025-12-31,0,64,646066.62,9642.79,67,Budget,Melbourne
1729,2025-12-24,7,77,1302262.9,16077.32,81,Regular,Adelaide
1730,2025-12-29,2,79,882438.38,10894.3,81,Premium,Adelaide
1731,2025-12-31,0,69,482196.49,6888.52,70,Premium,Melbourne
1732,2025-12-17,14,72,686946.1,9159.28,75,Regular,Melbourne
1733,2025-12-31,0,53,550292.06,10005.31,55,Regular,Sydney
1734,2025-12-28,3,75,748243.89,9717.45,77,Premium,Sydney
1735,2025-12-21,10,75,1271377.1,16299.71,78,Premium,Brisbane
1736,2025-12-31,0,79,1160431.62,13652.14,85,Budget,Melbourne
1737,2025-12-02,29,70,923970.01,12832.92,72,Regular,Adelaide
1738,2025-12-11,20,52,388678.11,6818.91,57,Regular,Sydney
1739,2025-12-29,2,74,497088.2,6455.69,77,Budget,Brisbane
1740,2025-12-29,2,72,745989.7,8987.83,83,Regular,Brisbane
1741,2025-12-30,1,89,873779.73,9101.87,96,Premium,Brisbane
1742,2025-12-28,3,67,780609.24,10841.8,72,Premium,Sydney
1743,2025-12-29,2,72,521123.58,7042.21,74,Premium,Melbourne
1744,2025-12-21,10,74,918116.18,11770.72,78,Regular,Brisbane
1745,2025-12-31,0,75,1227147.13,16146.67,76,Budget,Melbourne
1746,2025-12-28,3,74,486242.01,6314.83,77,Budget,Adelaide
1747,2025-12-31,0,71,968455.82,13266.52,73,Regular,Brisbane
1748,2025-12-25,6,70,1206183.19,15463.89,78,Regular,Melbourne
1749,2025-12-02,29,65,1208741.36,17517.99,69,Regular,Sydney
1750,2025-12-28,3,62,862790.36,13273.7,65,Regular,Sydney
1751,2025-12-12,19,64,916584.23,13680.36,67,Regular,Melbourne
1752,2025-12-28,3,86,639649.49,7268.74,88,Regular,Melbourne
1753,2025-12-17,14,66,622315.72,8890.22,70,Budget,Adelaide
1754,2025-12-29,2,54,749727.19,13153.11,57,Budget,Adelaide
1755,2025-12-22,9,54,443861.14,8219.65,54,Budget,Sydney
1756,2025-12-27,4,76,1136514.71,14386.26,79,Budget,Brisbane
1757,2025-12-25,6,62,670918.53,10013.71,67,Premium,Melbourne
1758,2025-12-14,17,63,814213.72,12336.57,66,Regular,Sydney
1759,2025-12-30,1,68,600172.47,8110.44,74,Budget,Brisbane
1760,2025-12-30,1,60,966769.63,14873.38,65,Regular,Brisbane
1761,2025-12-12,19,54,531236.83,9486.37,56,Regular,Sydney
1762,2025-12-12,19,74,797300.9,10354.56,77,Budget,Melbourne
1763,2025-12-31,0,61,445706.58,7306.67,61,Budget,Brisbane
1764,2025-12-25,6,67,752626.51,10453.15,72,Budget,Melbourne
1765,2025-12-31,0,62,788039.84,11761.79,67,Regular,Melbourne
1766,2025-12-29,2,63,596620.49,9322.2,64,Budget,Sydney
1767,2025-12-31,0,59,395626.55,6181.66,64,Budget,Sydney
1768,2025-12-25,6,83,817693.95,9619.93,85,Budget,Adelaide
1769,2025-12-22,9,78,778379.95,9609.63,81,Regular,Brisbane
1770,2025-12-31,0,64,629396.11,9536.3,66,Budget,Sydney
1771,2025-12-27,4,62,825543.72,12700.67,65,Regular,Melbourne
1772,2025-11-26,35,65,916112.32,13276.99,69,Budget,Sydney
1773,2025-12-31,0,79,604920.46,7561.51,80,Regular,Melbourne
1774,2025-12-27,4,61,558018.16,8857.43,63,Regular,Sydney
1775,2025-12-12,19,86,1081512.29,11755.57,92,Regular,Brisbane
1776,2025-11-12,49,58,699652.19,11284.71,62,Budget,Brisbane
1777,2025-12-29,2,64,603271.78,9004.06,67,Regular,Brisbane
1778,2025-12-30,1,72,987499.52,12993.41,76,Premium,Melbourne
1779,2025-11-17,44,76,1278588.74,15982.36,80,Budget,Melbourne
1780,2025-12-17,14,76,806514.84,10209.05,79,Budget,Sydney
1781,2025-12-31,0,82,1134133.29,13187.6,86,Premium,Sydney
1782,2025-12-19,12,73,822558.46,10823.14,76,Regular,Melbourne
1783,2025-12-21,10,57,386095.27,6434.92,60,Budget,Melbourne
1784,2025-12-21,10,70,1301804.21,17832.93,73,Budget,Brisbane
1785,2025-12-07,24,72,826032.83,11013.77,75,Regular,Sydney
1786,2025-12-29,2,69,564864.4,7955.84,71,Regular,Melbourne
1787,2025-11-15,46,62,548024.0,8303.39,66,Regular,Adelaide
1788,2025-12-19,12,84,721634.39,7930.05,91,Premium,Adelaide
1789,2025-12-07,24,82,789608.18,8972.82,88,Regular,Adelaide
1790,2025-12-26,5,58,511557.03,8119.95,63,Budget,Melbourne
1791,2025-12-31,0,68,821152.06,11565.52,71,Regular,Sydney
1792,2025-12-30,1,69,714579.42,10064.5,71,Budget,Sydney
1793,2025-12-25,6,81,858275.65,10340.67,83,Budget,Sydney
1794,2025-12-18,13,70,771417.67,10424.56,74,Budget,Adelaide
1795,2025-12-23,8,86,1152192.05,12945.98,89,Budget,Adelaide
1796,2025-12-19,12,79,1180112.37,14569.29,81,Regular,Adelaide
1797,2025-12-02,29,85,1032666.31,11474.07,90,Budget,Brisbane
1798,2025-12-24,7,59,979135.14,15792.5,62,Regular,Melbourne
1799,2025-12-16,15,63,521191.98,8018.34,65,Regular,Melbourne
1800,2025-12-31,0,62,1078289.36,16093.87,67,Regular,Adelaide
1801,2025-12-14,17,74,918236.7,12243.16,75,Regular,Adelaide
1802,2025-12-30,1,66,517082.15,7834.58,66,Regular,Brisbane
1803,2025-12-28,3,75,916695.03,11317.22,81,Regular,Adelaide
1804,2025-12-13,18,59,767643.84,12381.35,62,Budget,Melbourne
1805,2025-12-23,8,59,616384.86,9482.84,65,Regular,Melbourne
1806,2025-12-29,2,63,849473.51,13068.82,65,Regular,Adelaide
1807,2025-12-30,1,75,1010079.64,12470.12,81,Budget,Melbourne
1808,2025-12-22,9,68,536932.8,7670.47,70,Budget,Adelaide
1809,2025-12-25,6,56,911822.64,15197.04,60,Budget,Melbourne
1810,2025-12-25,6,70,429223.06,5800.31,74,Regular,Melbourne
1811,2025-12-16,15,78,1126102.63,13567.5,83,Regular,Sydney
1812,2025-12-11,20,59,715376.15,11538.33,62,Budget,Brisbane
1813,2025-12-27,4,70,428810.47,5794.74,74,Regular,Melbourne
1814,2025-12-22,9,65,442994.41,6239.36,71,Premium,Melbourne
1815,2025-12-05,26,58,953461.41,15378.41,62,Budget,Brisbane
1816,2025-12-19,12,73,1191042.99,15671.62,76,Premium,Sydney
1817,2025-12-28,3,69,1192094.48,17029.92,70,Budget,Sydney
1818,2025-12-06,25,80,858744.44,10472.49,82,Premium,Adelaide
1819,2025-12-19,12,62,953880.39,15385.17,62,Premium,Brisbane
1820,2025-12-28,3,69,663920.9,9094.81,73,Budget,Brisbane
1821,2025-12-28,3,63,1084258.45,17210.45,63,Regular,Sydney
1822,2025-12-21,10,62,989348.86,15703.95,63,Premium,Brisbane
1823,2025-12-20,11,83,1020318.17,11864.16,86,Premium,Melbourne
1824,2025-12-29,2,72,626800.72,8247.38,76,Premium,Brisbane
1825,2025-12-24,7,63,768876.97,11475.78,67,Regular,Sydney
1826,2025-12-16,15,72,972591.67,12311.29,79,Budget,Brisbane
1827,2025-12-31,0,55,412750.46,6657.27,62,Regular,Brisbane
1828,2025-12-25,6,68,906446.14,12589.53,72,Regular,Melbourne
1829,2025-12-22,9,67,1049653.71,14995.05,70,Regular,Sydney
1830,2025-12-17,14,71,1093617.1,14778.61,74,Regular,Adelaide
1831,2025-12-18,13,71,905000.32,11602.57,78,Regular,Brisbane
1832,2025-12-24,7,56,686431.08,11634.43,59,Budget,Brisbane
1833,2025-12-31,0,74,770463.29,10137.67,76,Regular,Adelaide
1834,2025-12-20,11,59,554963.58,9249.39,60,Budget,Brisbane
1835,2025-12-24,7,70,606846.56,8200.63,74,Regular,Sydney
1836,2025-12-28,3,73,548599.4,7124.67,77,Regular,Melbourne
1837,2025-11-24,37,67,780796.9,10844.4,72,Regular,Adelaide
1838,2025-12-25,6,55,359406.96,6417.98,56,Regular,Melbourne
1839,2025-11-29,32,63,741038.32,11400.59,65,Budget,Adelaide
1840,2025-12-29,2,67,630042.02,9131.04,69,Premium,Sydney
1841,2025-12-23,8,48,459960.61,9199.21,50,Regular,Melbourne
1842,2025-12-24,7,72,766694.88,10502.67,73,Budget,Melbourne
1843,2025-12-22,9,62,529175.24,8017.81,66,Budget,Brisbane
1844,2025-12-08,23,86,813200.06,8936.26,91,Budget,Sydney
1845,2025-12-28,3,58,677353.45,11104.15,61,Regular,Sydney
1846,2025-12-30,1,74,1114943.98,14865.92,75,Premium,Brisbane
1847,2025-12-16,15,72,856004.52,11116.94,77,Regular,Melbourne
1848,2025-12-02,29,73,1150778.49,14945.18,77,Budget,Adelaide
1849,2025-12-26,5,73,1436681.3,18658.2,77,Premium,Adelaide
1850,2025-12-28,3,70,1353393.32,19061.88,71,Budget,Melbourne
1851,2025-12-22,9,72,903153.77,11883.6,76,Premium,Brisbane
1852,2025-12-04,27,50,546722.69,10315.52,53,Budget,Melbourne
1853,2025-12-21,10,77,763912.08,9431.01,81,Regular,Melbourne
1854,2025-12-31,0,69,987360.66,13525.49,73,Premium,Brisbane
1855,2025-12-09,22,71,711191.4,10016.78,71,Budget,Melbourne
1856,2025-12-24,7,68,1071594.17,15092.88,71,Regular,Sydney
1857,2025-12-21,10,72,526029.78,6575.37,80,Premium,Melbourne
1858,2025-12-30,1,80,807313.19,9387.36,86,Budget,Adelaide
1859,2025-12-27,4,55,461419.08,8095.07,57,Budget,Melbourne
1860,2025-12-22,9,84,643287.61,7480.09,86,Regular,Melbourne
1861,2025-12-27,4,73,723345.4,9774.94,74,Budget,Brisbane
1862,2025-11-20,41,61,1045409.6,16861.45,62,Budget,Sydney
1863,2025-12-25,6,72,1329816.84,17970.5,74,Regular,Melbourne
1864,2025-12-14,17,67,736851.63,10679.01,69,Regular,Sydney
1865,2025-12-20,11,64,1340888.22,19155.55,70,Budget,Adelaide
1866,2025-12-30,1,66,957227.28,13872.86,69,Budget,Adelaide
1867,2025-11-24,37,69,697204.01,9683.39,72,Regular,Adelaide
1868,2025-12-23,8,61,478335.42,7473.99,64,Regular,Sydney
1869,2025-12-26,5,57,617004.47,9793.72,63,Regular,Brisbane
1870,2025-12-27,4,81,745266.39,8767.84,85,Regular,Brisbane
1871,2025-12-15,16,59,741438.12,12357.3,60,Premium,Adelaide
1872,2025-12-30,1,76,928843.1,11610.54,80,Regular,Sydney
1873,2025-12-26,5,60,462405.89,7339.78,63,Budget,Brisbane
1874,2025-10-22,70,60,1287945.26,19814.54,65,Premium,Sydney
1875,2025-12-18,13,60,431078.04,6531.49,66,Regular,Brisbane
1876,2025-12-14,17,69,750305.88,10718.66,70,Budget,Adelaide
1877,2025-12-30,1,70,982096.97,13271.58,74,Budget,Sydney
1878,2025-12-26,5,73,1031468.07,13752.91,75,Regular,Sydney
1879,2025-12-28,3,73,613249.26,7862.17,78,Budget,Adelaide
1880,2025-12-15,16,54,763435.53,13162.68,58,Budget,Sydney
1881,2025-12-23,8,62,919801.94,14150.8,65,Budget,Brisbane
1882,2025-12-29,2,61,673243.1,10686.4,63,Regular,Brisbane
1883,2025-12-28,3,82,985994.44,11333.27,87,Regular,Melbourne
1884,2025-12-21,10,65,729921.07,10578.57,69,Regular,Adelaide
1885,2025-12-30,1,76,874520.3,11211.8,78,Budget,Adelaide
1886,2025-12-29,2,68,771713.32,10718.24,72,Budget,Melbourne
1887,2025-12-30,1,81,752735.91,8855.72,85,Regular,Sydney
1888,2025-12-24,7,76,1111746.46,14253.16,78,Budget,Sydney
1889,2025-12-28,3,57,904040.35,15322.72,59,Regular,Sydney
1890,2025-12-28,3,71,515495.81,6966.16,74,Budget,Adelaide
1891,2025-12-31,0,67,460949.85,6314.38,73,Budget,Brisbane
1892,2025-12-26,5,80,838296.27,10223.13,82,Budget,Brisbane
1893,2025-12-21,10,59,396341.64,6392.61,62,Regular,Sydney
1894,2025-12-31,0,83,503739.21,5857.43,86,Budget,Adelaide
1895,2025-12-20,11,65,755421.56,11445.78,66,Regular,Brisbane
1896,2025-12-26,5,65,743103.95,10928.0,68,Budget,Adelaide
1897,2025-12-31,0,82,1365357.69,15693.77,87,Regular,Melbourne
1898,2025-12-31,0,65,428046.04,6485.55,66,Regular,Brisbane
1899,2025-12-28,3,68,268583.15,3730.32,72,Budget,Brisbane
1900,2025-12-31,0,64,649615.5,9280.22,70,Regular,Melbourne
1901,2025-12-29,2,71,907582.78,12605.32,72,Budget,Brisbane
1902,2025-12-29,2,64,558690.68,7759.59,72,Regular,Melbourne
1903,2025-12-23,8,61,670474.58,10476.17,64,Budget,Adelaide
1904,2025-12-30,1,69,683004.77,9356.23,73,Regular,Brisbane
1905,2025-12-24,7,71,513169.67,7127.36,72,Premium,Brisbane
1906,2025-12-23,8,76,957428.17,11820.1,81,Budget,Brisbane
1907,2025-12-29,2,69,626408.44,8352.11,75,Regular,Melbourne
1908,2025-12-25,6,82,721862.01,8393.74,86,Regular,Adelaide
1909,2025-12-31,0,64,637345.82,9372.73,68,Budget,Sydney
1910,2025-12-20,11,75,486011.78,6000.15,81,Regular,Brisbane
1911,2025-12-20,11,74,593492.86,7512.57,79,Regular,Sydney
1912,2025-12-17,14,64,412468.62,6156.25,67,Premium,Melbourne
1913,2025-12-23,8,77,768202.45,9848.75,78,Premium,Brisbane
1914,2025-12-19,12,66,840358.07,11836.03,71,Budget,Melbourne
1915,2025-12-23,8,66,703153.49,10190.63,69,Regular,Adelaide
1916,2025-12-22,9,72,743037.98,9649.84,77,Regular,Brisbane
1917,2025-12-30,1,67,644352.51,8949.34,72,Budget,Melbourne
1918,2025-12-21,10,79,798430.56,9505.13,84,Budget,Melbourne
1919,2025-12-03,28,63,448956.73,6700.85,67,Premium,Brisbane
1920,2025-12-20,11,77,1038959.58,12670.24,82,Budget,Adelaide
1921,2025-12-29,2,66,612448.0,9006.59,68,Regular,Melbourne
1922,2025-12-26,5,61,787163.46,12494.66,63,Regular,Brisbane
1923,2025-12-10,21,62,474854.76,7087.38,67,Budget,Brisbane
1924,2025-12-21,10,61,667168.75,10937.19,61,Regular,Sydney
1925,2025-12-31,0,67,820609.23,11241.22,73,Premium,Adelaide
1926,2025-12-10,21,60,313558.75,4977.12,63,Regular,Brisbane
1927,2025-12-26,5,57,973826.31,16230.44,60,Budget,Sydney
1928,2025-12-19,12,75,817804.72,10096.35,81,Budget,Brisbane
1929,2025-12-23,8,63,615752.09,9773.84,63,Premium,Brisbane
1930,2025-11-15,46,60,335164.67,5156.38,65,Budget,Adelaide
1931,2025-12-20,11,76,863742.37,10796.78,80,Regular,Sydney
1932,2025-12-13,18,80,697737.92,8113.23,86,Budget,Melbourne
1933,2025-12-25,6,62,455750.24,7121.1,64,Regular,Sydney
1934,2025-12-31,0,69,953884.21,12890.33,74,Premium,Brisbane
1935,2025-12-26,5,77,886518.18,10811.2,82,Regular,Brisbane
1936,2025-11-17,44,75,1165824.23,14946.46,78,Premium,Melbourne
1937,2025-12-29,2,76,566357.61,6992.07,81,Budget,Adelaide
1938,2025-12-23,8,71,909257.2,12455.58,73,Regular,Brisbane
1939,2025-12-14,17,50,497769.98,9760.2,51,Premium,Melbourne
1940,2025-11-12,49,74,604940.1,7856.36,77,Regular,Sydney
1941,2025-12-16,15,65,913896.0,13439.65,68,Budget,Melbourne
1942,2025-12-25,6,71,503861.2,6902.21,73,Premium,Adelaide
1943,2025-12-30,1,70,805397.39,10597.33,76,Budget,Melbourne
1944,2025-12-31,0,79,654300.2,8077.78,81,Regular,Adelaide
1945,2025-11-15,46,57,731733.78,11257.44,65,Premium,Brisbane
1946,2025-12-26,5,73,567118.07,7462.08,76,Budget,Brisbane
1947,2025-12-31,0,65,908042.42,13160.04,69,Budget,Melbourne
1948,2025-12-31,0,71,574110.77,7758.25,74,Budget,Brisbane
1949,2025-12-31,0,57,842476.22,14041.27,60,Budget,Sydney
1950,2025-12-30,1,76,475454.51,6018.41,79,Budget,Sydney
1951,2025-12-11,20,74,464559.73,6033.24,77,Regular,Melbourne
1952,2025-12-16,15,77,707313.16,9068.12,78,Budget,Brisbane
1953,2025-12-04,27,67,913972.41,13440.77,68,Regular,Brisbane
1954,2025-12-24,7,59,370816.74,5794.01,64,Budget,Melbourne
1955,2025-12-07,24,67,595749.0,8761.01,68,Budget,Melbourne
1956,2025-12-23,8,62,882412.76,13170.34,67,Budget,Brisbane
1957,2025-12-11,20,52,506153.8,9202.8,55,Regular,Brisbane
1958,2025-12-31,0,67,574797.01,8211.39,70,Regular,Sydney
1959,2025-12-21,10,64,435924.54,6227.49,70,Budget,Melbourne
1960,2025-10-28,64,65,708380.69,9977.19,71,Premium,Brisbane
1961,2025-12-24,7,74,786591.7,9711.01,81,Regular,Adelaide
1962,2025-12-25,6,71,816659.92,10745.53,76,Budget,Melbourne
1963,2025-12-23,8,70,1041474.07,14668.65,71,Premium,Adelaide
1964,2025-12-29,2,61,573177.48,9098.06,63,Budget,Brisbane
1965,2025-12-28,3,76,817637.76,10094.29,81,Budget,Melbourne
