date,city,temp_celsius,rainfall_mm,is_rainy
2024-09-30,Adelaide,23.4,0.0,False
2024-10-01,Adelaide,25.2,0.7,True
2024-10-02,Adelaide,22.2,0.0,False
2024-10-03,Adelaide,17.3,0.0,False
2024-10-04,Adelaide,20.1,0.0,False
2024-10-05,Adelaide,21.4,0.0,False
2024-10-06,Adelaide,19.7,0.0,False
2024-10-07,Adelaide,20.3,0.0,False
2024-10-08,Adelaide,19.1,0.0,False
2024-10-09,Adelaide,25.0,0.0,False
2024-10-10,Adelaide,27.5,33.4,True
2024-10-11,Adelaide,19.2,0.0,False
2024-10-12,Adelaide,20.7,0.0,False
2024-10-13,Adelaide,18.1,12.1,True
2024-10-14,Adelaide,21.0,0.0,False
2024-10-15,Adelaide,17.4,0.0,False
2024-10-16,Adelaide,17.3,0.0,False
2024-10-17,Adelaide,19.1,21.9,True
2024-10-18,Adelaide,19.9,0.0,False
2024-10-19,Adelaide,19.1,0.0,False
2024-10-20,Adelaide,20.9,0.0,False
2024-10-21,Adelaide,17.9,0.0,False
2024-10-22,Adelaide,18.7,0.0,False
2024-10-23,Adelaide,22.0,0.0,False
2024-10-24,Adelaide,20.6,0.0,False
2024-10-25,Adelaide,18.6,0.0,False
2024-10-26,Adelaide,13.2,0.0,False
2024-10-27,Adelaide,19.2,0.0,False
2024-10-28,Adelaide,18.2,0.0,False
2024-10-29,Adelaide,14.9,0.0,False
2024-10-30,Adelaide,12.1,0.0,False
2024-10-31,Adelaide,22.2,0.0,False
2024-11-01,Adelaide,15.9,0.0,False
2024-11-02,Adelaide,17.0,0.0,False
2024-11-03,Adelaide,24.3,0.0,False
2024-11-04,Adelaide,15.2,0.0,False
2024-11-05,Adelaide,17.4,0.0,False
2024-11-06,Adelaide,21.0,0.0,False
2024-11-07,Adelaide,22.3,0.0,False
2024-11-08,Adelaide,18.7,0.0,False
2024-11-09,Adelaide,20.6,0.0,False
2024-11-10,Adelaide,16.8,0.0,False
2024-11-11,Adelaide,11.3,0.0,False
2024-11-12,Adelaide,20.1,0.0,False
2024-11-13,Adelaide,17.1,0.0,False
2024-11-14,Adelaide,16.4,0.0,False
2024-11-15,Adelaide,16.1,0.0,False
2024-11-16,Adelaide,18.8,0.8,True
2024-11-17,Adelaide,16.2,0.0,False
2024-11-18,Adelaide,11.7,0.0,False
2024-11-19,Adelaide,17.4,0.0,False
2024-11-20,Adelaide,16.9,0.0,False
2024-11-21,Adelaide,21.5,0.0,False
2024-11-22,Adelaide,17.9,0.0,False
2024-11-23,Adelaide,15.7,13.4,True
2024-11-24,Adelaide,17.0,0.0,False
2024-11-25,Adelaide,15.8,0.0,False
2024-11-26,Adelaide,16.2,0.0,False
2024-11-27,Adelaide,17.9,0.0,False
2024-11-28,Adelaide,18.6,0.0,False
2024-11-29,Adelaide,18.2,12.1,True
2024-11-30,Adelaide,13.4,0.0,False
2024-12-01,Adelaide,21.4,0.0,False
2024-12-02,Adelaide,20.0,0.0,False
2024-12-03,Adelaide,20.0,0.0,False
2024-12-04,Adelaide,16.5,0.0,False
2024-12-05,Adelaide,18.8,0.0,False
2024-12-06,Adelaide,12.2,0.0,False
2024-12-07,Adelaide,20.6,0.0,False
2024-12-08,Adelaide,16.9,0.0,False
2024-12-09,Adelaide,13.9,0.0,False
2024-12-10,Adelaide,16.1,0.0,False
2024-12-11,Adelaide,15.8,0.0,False
2024-12-12,Adelaide,16.2,0.0,False
2024-12-13,Adelaide,18.3,0.0,False
2024-12-14,Adelaide,19.6,0.0,False
2024-12-15,Adelaide,17.5,0.0,False
2024-12-16,Adelaide,19.8,0.0,False
2024-12-17,Adelaide,16.1,0.0,False
2024-12-18,Adelaide,20.3,0.0,False
2024-12-19,Adelaide,17.8,0.0,False
2024-12-20,Adelaide,19.7,0.0,False
2024-12-21,Adelaide,16.4,0.0,False
2024-12-22,Adelaide,17.9,0.0,False
2024-12-23,Adelaide,22.9,30.5,True
2024-12-24,Adelaide,15.7,0.0,False
2024-12-25,Adelaide,16.6,0.0,False
2024-12-26,Adelaide,14.0,0.0,False
2024-12-27,Adelaide,16.6,0.0,False
2024-12-28,Adelaide,18.2,0.0,False
2024-12-29,Adelaide,17.4,0.0,False
2024-12-30,Adelaide,20.5,0.0,False
2024-12-31,Adelaide,17.8,0.0,False
2025-01-01,Adelaide,22.5,0.0,False
2025-01-02,Adelaide,18.0,0.0,False
2025-01-03,Adelaide,13.5,0.0,False
2025-01-04,Adelaide,17.8,0.0,False
2025-01-05,Adelaide,14.9,0.0,False
2025-01-06,Adelaide,19.6,0.0,False
2025-01-07,Adelaide,17.4,0.0,False
2025-01-08,Adelaide,20.5,0.0,False
2025-01-09,Adelaide,20.4,0.0,False
2025-01-10,Adelaide,19.7,0.0,False
2025-01-11,Adelaide,22.6,0.0,False
2025-01-12,Adelaide,20.4,0.0,False
2025-01-13,Adelaide,18.6,0.0,False
2025-01-14,Adelaide,16.5,0.0,False
2025-01-15,Adelaide,19.7,0.0,False
2025-01-16,Adelaide,23.4,0.0,False
2025-01-17,Adelaide,22.3,0.0,False
2025-01-18,Adelaide,22.1,0.0,False
2025-01-19,Adelaide,23.6,0.0,False
2025-01-20,Adelaide,23.2,0.0,False
2025-01-21,Adelaide,24.0,0.0,False
2025-01-22,Adelaide,20.9,0.0,False
2025-01-23,Adelaide,20.1,0.0,False
2025-01-24,Adelaide,20.1,0.0,False
2025-01-25,Adelaide,21.4,0.0,False
2025-01-26,Adelaide,22.0,0.0,False
2025-01-27,Adelaide,21.8,0.0,False
2025-01-28,Adelaide,23.0,0.0,False
2025-01-29,Adelaide,27.6,0.0,False
2025-01-30,Adelaide,24.1,0.0,False
2025-01-31,Adelaide,24.0,0.0,False
2025-02-01,Adelaide,16.9,0.0,False
2025-02-02,Adelaide,22.1,0.0,False
2025-02-03,Adelaide,22.2,0.0,False
2025-02-04,Adelaide,18.3,0.0,False
2025-02-05,Adelaide,24.1,0.0,False
2025-02-06,Adelaide,21.7,0.0,False
2025-02-07,Adelaide,22.6,0.0,False
2025-02-08,Adelaide,26.1,0.0,False
2025-02-09,Adelaide,23.3,0.0,False
2025-02-10,Adelaide,20.3,3.9,True
2025-02-11,Adelaide,22.3,0.0,False
2025-02-12,Adelaide,26.7,0.0,False
2025-02-13,Adelaide,26.2,0.0,False
2025-02-14,Adelaide,26.0,0.0,False
2025-02-15,Adelaide,23.5,0.0,False
2025-02-16,Adelaide,19.0,0.0,False
2025-02-17,Adelaide,21.9,0.0,False
2025-02-18,Adelaide,24.5,0.0,False
2025-02-19,Adelaide,22.7,0.0,False
2025-02-20,Adelaide,27.7,0.0,False
2025-02-21,Adelaide,29.7,0.0,False
2025-02-22,Adelaide,26.6,0.0,False
2025-02-23,Adelaide,22.6,0.0,False
2025-02-24,Adelaide,29.4,0.0,False
2025-02-25,Adelaide,26.5,16.6,True
2025-02-26,Adelaide,23.7,12.5,True
2025-02-27,Adelaide,23.7,0.0,False
2025-02-28,Adelaide,25.8,0.0,False
2025-03-01,Adelaide,26.7,11.7,True
2025-03-02,Adelaide,25.0,0.0,False
2025-03-03,Adelaide,28.2,0.0,False
2025-03-04,Adelaide,30.1,1.3,True
2025-03-05,Adelaide,23.4,26.4,True
2025-03-06,Adelaide,31.5,3.7,True
2025-03-07,Adelaide,23.6,14.9,True
2025-03-08,Adelaide,34.4,0.0,False
2025-03-09,Adelaide,28.6,0.0,False
2025-03-10,Adelaide,24.6,0.0,False
2025-03-11,Adelaide,29.7,0.0,False
2025-03-12,Adelaide,23.1,0.0,False
2025-03-13,Adelaide,31.6,0.0,False
2025-03-14,Adelaide,32.3,0.0,False
2025-03-15,Adelaide,32.6,0.0,False
2025-03-16,Adelaide,33.5,,False
2025-03-17,Adelaide,24.6,0.0,False
2025-03-18,Adelaide,28.8,60.8,True
2025-03-19,Adelaide,34.1,0.0,False
2025-03-20,Adelaide,34.2,0.0,False
2025-03-21,Adelaide,28.1,0.0,False
2025-03-22,Adelaide,30.4,0.0,False
2025-03-23,Adelaide,27.5,0.0,False
2025-03-24,Adelaide,31.9,0.0,False
2025-03-25,Adelaide,29.7,0.0,False
2025-03-26,Adelaide,31.3,0.0,False
2025-03-27,Adelaide,30.6,0.0,False
2025-03-28,Adelaide,38.3,0.2,True
2025-03-29,Adelaide,30.7,5.9,True
2025-03-30,Adelaide,34.1,0.0,False
2025-03-31,Adelaide,34.6,0.0,False
2025-04-01,Adelaide,32.6,0.0,False
2025-04-02,Adelaide,35.0,0.0,False
2025-04-03,Adelaide,38.6,0.0,False
2025-04-04,Adelaide,31.6,0.0,False
2025-04-05,Adelaide,29.7,0.0,False
2025-04-06,Adelaide,38.5,0.0,False
2025-04-07,Adelaide,33.8,0.0,False
2025-04-08,Adelaide,35.6,0.0,False
2025-04-09,Adelaide,37.0,0.0,False
2025-04-10,Adelaide,34.7,0.0,False
2025-04-11,Adelaide,33.4,0.0,False
2025-04-12,Adelaide,31.6,0.0,False
2025-04-13,Adelaide,36.9,0.0,False
2025-04-14,Adelaide,34.5,0.0,False
2025-04-15,Adelaide,29.7,0.0,False
2025-04-16,Adelaide,39.2,0.0,False
2025-04-17,Adelaide,31.4,0.0,False
2025-04-18,Adelaide,36.9,0.0,False
2025-04-19,Adelaide,34.9,0.0,False
2025-04-20,Adelaide,30.5,0.0,False
2025-04-21,Adelaide,34.4,0.0,False
2025-04-22,Adelaide,33.9,0.0,False
2025-04-23,Adelaide,31.3,0.0,False
2025-04-24,Adelaide,36.1,0.0,False
2025-04-25,Adelaide,37.3,0.0,False
2025-04-26,Adelaide,35.0,0.0,False
2025-04-27,Adelaide,34.4,0.0,False
2025-04-28,Adelaide,36.7,0.0,False
2025-04-29,Adelaide,29.0,0.0,False
2025-04-30,Adelaide,34.4,0.0,False
2025-05-01,Adelaide,34.6,0.0,False
2025-05-02,Adelaide,35.7,1.3,True
2025-05-03,Adelaide,35.1,0.0,False
2025-05-04,Adelaide,34.9,0.0,False
2025-05-05,Adelaide,39.2,0.0,False
2025-05-06,Adelaide,38.6,0.0,False
2025-05-07,Adelaide,33.6,0.0,False
2025-05-08,Adelaide,36.9,0.0,False
2025-05-09,Adelaide,37.3,0.0,False
2025-05-10,Adelaide,35.9,0.0,False
2025-05-11,Adelaide,41.5,0.0,False
2025-05-12,Adelaide,37.1,0.0,False
2025-05-13,Adelaide,37.3,0.0,False
2025-05-14,Adelaide,35.5,0.0,False
2025-05-15,Adelaide,39.2,0.0,False
2025-05-16,Adelaide,39.0,0.0,False
2025-05-17,Adelaide,38.0,0.0,False
2025-05-18,Adelaide,44.7,0.0,False
2025-05-19,Adelaide,34.1,0.0,False
2025-05-20,Adelaide,40.7,0.0,False
2025-05-21,Adelaide,35.0,0.0,False
2025-05-22,Adelaide,36.2,0.0,False
2025-05-23,Adelaide,39.6,7.7,True
2025-05-24,Adelaide,33.5,0.0,False
2025-05-25,Adelaide,37.6,0.0,False
2025-05-26,Adelaide,34.1,0.0,False
2025-05-27,Adelaide,39.8,0.0,False
2025-05-28,Adelaide,35.3,0.0,False
2025-05-29,Adelaide,37.1,0.0,False
2025-05-30,Adelaide,37.8,0.0,False
2025-05-31,Adelaide,37.5,0.0,False
2025-06-01,Adelaide,39.2,32.5,True
2025-06-02,Adelaide,42.8,27.9,True
2025-06-03,Adelaide,38.4,7.6,True
2025-06-04,Adelaide,36.4,0.0,False
2025-06-05,Adelaide,38.8,3.8,True
2025-06-06,Adelaide,40.3,0.0,False
2025-06-07,Adelaide,36.7,9.8,True
2025-06-08,Adelaide,38.6,0.8,True
2025-06-09,Adelaide,38.5,17.4,True
2025-06-10,Adelaide,38.6,2.2,True
2025-06-11,Adelaide,36.0,,False
2025-06-12,Adelaide,32.3,2.6,True
2025-06-13,Adelaide,39.7,20.3,True
2025-06-14,Adelaide,33.0,0.0,False
2025-06-15,Adelaide,37.0,,False
2025-06-16,Adelaide,40.8,0.0,False
2025-06-17,Adelaide,34.4,0.0,False
2025-06-18,Adelaide,34.8,0.0,False
2025-06-19,Adelaide,38.4,0.0,False
2025-06-20,Adelaide,35.8,0.0,False
2025-06-21,Adelaide,38.1,0.0,False
2025-06-22,Adelaide,35.6,10.9,True
2025-06-23,Adelaide,36.4,0.0,False
2025-06-24,Adelaide,36.9,28.0,True
2025-06-25,Adelaide,34.0,40.0,True
2025-06-26,Adelaide,36.2,0.0,False
2025-06-27,Adelaide,32.8,31.1,True
2025-06-28,Adelaide,36.9,3.6,True
2025-06-29,Adelaide,35.5,,True
2025-06-30,Adelaide,35.0,0.0,False
2025-07-01,Adelaide,36.1,3.4,True
2025-07-02,Adelaide,33.6,6.1,True
2025-07-03,Adelaide,37.1,14.9,True
2025-07-04,Adelaide,36.3,3.0,True
2025-07-05,Adelaide,34.7,63.4,True
2025-07-06,Adelaide,33.7,0.0,False
2025-07-07,Adelaide,32.2,14.7,True
2025-07-08,Adelaide,31.0,13.4,True
2025-07-09,Adelaide,33.0,0.0,False
2025-07-10,Adelaide,32.3,0.0,False
2025-07-11,Adelaide,38.0,0.0,False
2025-07-12,Adelaide,37.1,6.2,True
2025-07-13,Adelaide,35.6,4.3,True
2025-07-14,Adelaide,37.0,19.3,True
2025-07-15,Adelaide,34.4,7.7,True
2025-07-16,Adelaide,31.8,0.0,False
2025-07-17,Adelaide,29.6,0.0,False
2025-07-18,Adelaide,33.5,1.7,True
2025-07-19,Adelaide,31.3,11.7,True
2025-07-20,Adelaide,34.2,0.0,False
2025-07-21,Adelaide,31.9,2.5,True
2025-07-22,Adelaide,33.6,19.2,True
2025-07-23,Adelaide,32.9,8.0,True
2025-07-24,Adelaide,32.7,8.5,True
2025-07-25,Adelaide,30.4,11.7,True
2025-07-26,Adelaide,32.0,0.0,False
2025-07-27,Adelaide,30.6,0.9,True
2025-07-28,Adelaide,32.5,6.9,True
2025-07-29,Adelaide,31.0,0.0,False
2025-07-30,Adelaide,35.3,0.0,False
2025-07-31,Adelaide,36.9,0.0,False
2025-08-01,Adelaide,31.2,4.5,True
2025-08-02,Adelaide,30.7,4.7,True
2025-08-03,Adelaide,30.8,0.0,False
2025-08-04,Adelaide,29.3,0.0,False
2025-08-05,Adelaide,32.7,0.0,False
2025-08-06,Adelaide,27.9,0.0,False
2025-08-07,Adelaide,28.6,22.4,True
2025-08-08,Adelaide,28.3,0.0,False
2025-08-09,Adelaide,29.8,4.8,True
2025-08-10,Adelaide,32.0,0.0,False
2025-08-11,Adelaide,28.1,0.0,False
2025-08-12,Adelaide,31.0,0.0,False
2025-08-13,Adelaide,31.0,14.5,True
2025-08-14,Adelaide,31.1,19.5,True
2025-08-15,Adelaide,31.7,39.1,True
2025-08-16,Adelaide,36.7,0.0,False
2025-08-17,Adelaide,29.9,0.3,True
2025-08-18,Adelaide,28.6,0.0,False
2025-08-19,Adelaide,28.3,0.0,False
2025-08-20,Adelaide,27.6,0.0,False
2025-08-21,Adelaide,28.0,6.4,True
2025-08-22,Adelaide,27.6,0.0,False
2025-08-23,Adelaide,30.6,2.7,True
2025-08-24,Adelaide,25.5,0.0,False
2025-08-25,Adelaide,32.2,12.0,True
2025-08-26,Adelaide,25.4,0.0,False
2025-08-27,Adelaide,25.9,15.9,True
2025-08-28,Adelaide,26.0,0.3,True
2025-08-29,Adelaide,24.5,0.0,False
2025-08-30,Adelaide,24.2,0.0,False
2025-08-31,Adelaide,29.0,7.8,True
2025-09-01,Adelaide,31.1,7.0,True
2025-09-02,Adelaide,28.0,24.0,True
2025-09-03,Adelaide,24.9,5.3,True
2025-09-04,Adelaide,28.5,0.0,False
2025-09-05,Adelaide,28.4,61.1,True
2025-09-06,Adelaide,20.0,0.0,False
2025-09-07,Adelaide,20.0,0.0,False
2025-09-08,Adelaide,25.1,48.3,True
2025-09-09,Adelaide,29.2,0.0,False
2025-09-10,Adelaide,24.6,0.0,False
2025-09-11,Adelaide,28.9,0.0,False
2025-09-12,Adelaide,27.2,0.0,False
2025-09-13,Adelaide,23.3,49.8,True
2025-09-14,Adelaide,21.9,2.5,True
2025-09-15,Adelaide,19.4,17.2,True
2025-09-16,Adelaide,24.1,22.1,True
2025-09-17,Adelaide,22.3,7.9,True
2025-09-18,Adelaide,23.3,14.1,True
2025-09-19,Adelaide,24.8,0.0,False
2025-09-20,Adelaide,22.0,6.0,True
2025-09-21,Adelaide,24.3,0.0,False
2025-09-22,Adelaide,23.9,7.1,True
2025-09-23,Adelaide,25.7,0.0,False
2025-09-24,Adelaide,22.8,7.7,True
2025-09-25,Adelaide,26.8,4.2,True
2025-09-26,Adelaide,19.4,0.4,True
2025-09-27,Adelaide,23.6,8.0,True
2025-09-28,Adelaide,19.8,0.0,False
2025-09-29,Adelaide,19.2,18.0,True
2025-09-30,Adelaide,13.8,69.4,True
2025-10-01,Adelaide,21.3,0.0,False
2025-10-02,Adelaide,26.1,0.0,False
2025-10-03,Adelaide,22.4,0.0,False
2025-10-04,Adelaide,23.6,0.0,False
2025-10-05,Adelaide,22.0,0.0,False
2025-10-06,Adelaide,15.1,0.0,False
2025-10-07,Adelaide,25.0,0.0,False
2025-10-08,Adelaide,17.3,0.0,False
2025-10-09,Adelaide,19.0,0.0,False
2025-10-10,Adelaide,17.4,0.0,False
2025-10-11,Adelaide,16.8,0.0,False
2025-10-12,Adelaide,15.0,14.3,True
2025-10-13,Adelaide,23.0,0.0,False
2025-10-14,Adelaide,22.9,7.8,True
2025-10-15,Adelaide,19.3,0.0,False
2025-10-16,Adelaide,20.7,38.9,True
2025-10-17,Adelaide,21.4,0.0,False
2025-10-18,Adelaide,20.6,0.0,False
2025-10-19,Adelaide,15.3,0.0,False
2025-10-20,Adelaide,21.1,0.0,False
2025-10-21,Adelaide,21.1,0.0,False
2025-10-22,Adelaide,20.2,0.0,False
2025-10-23,Adelaide,18.1,0.0,False
2025-10-24,Adelaide,22.7,0.0,False
2025-10-25,Adelaide,16.5,0.0,False
2025-10-26,Adelaide,21.6,0.0,False
2025-10-27,Adelaide,16.3,0.0,False
2025-10-28,Adelaide,21.1,0.0,False
2025-10-29,Adelaide,16.2,0.0,False
2025-10-30,Adelaide,20.7,0.0,False
2025-10-31,Adelaide,22.6,0.0,False
2025-11-01,Adelaide,22.6,0.0,False
2025-11-02,Adelaide,21.8,0.0,False
2025-11-03,Adelaide,14.8,0.0,False
2025-11-04,Adelaide,18.1,0.0,False
2025-11-05,Adelaide,16.5,0.0,False
2025-11-06,Adelaide,11.7,0.0,False
2025-11-07,Adelaide,17.5,0.0,False
2025-11-08,Adelaide,20.4,0.0,False
2025-11-09,Adelaide,19.3,0.0,False
2025-11-10,Adelaide,23.4,0.0,False
2025-11-11,Adelaide,16.4,0.0,False
2025-11-12,Adelaide,22.0,0.0,False
2025-11-13,Adelaide,17.4,0.0,False
2025-11-14,Adelaide,15.0,0.0,False
2025-11-15,Adelaide,18.2,0.0,False
2025-11-16,Adelaide,18.9,0.0,False
2025-11-17,Adelaide,20.6,0.0,False
2025-11-18,Adelaide,16.0,0.0,False
2025-11-19,Adelaide,18.1,0.0,False
2025-11-20,Adelaide,17.3,0.0,False
2025-11-21,Adelaide,16.4,0.0,False
2025-11-22,Adelaide,21.3,0.0,False
2025-11-23,Adelaide,18.7,,False
2025-11-24,Adelaide,11.9,0.0,False
2025-11-25,Adelaide,18.0,0.0,False
2025-11-26,Adelaide,13.3,0.0,False
2025-11-27,Adelaide,17.7,0.0,False
2025-11-28,Adelaide,13.6,0.0,False
2025-11-29,Adelaide,18.6,0.0,False
2025-11-30,Adelaide,13.2,0.0,False
2025-12-01,Adelaide,14.8,0.0,False
2025-12-02,Adelaide,19.2,0.0,False
2025-12-03,Adelaide,17.2,0.0,False
2025-12-04,Adelaide,13.8,0.0,False
2025-12-05,Adelaide,21.1,0.0,False
2025-12-06,Adelaide,16.2,0.0,False
2025-12-07,Adelaide,16.6,0.0,False
2025-12-08,Adelaide,16.9,0.0,False
2025-12-09,Adelaide,19.0,0.0,False
2025-12-10,Adelaide,16.5,0.0,False
2025-12-11,Adelaide,17.0,0.0,False
2025-12-12,Adelaide,20.3,0.0,False
2025-12-13,Adelaide,20.0,0.0,False
2025-12-14,Adelaide,17.0,0.0,False
2025-12-15,Adelaide,17.1,0.0,False
2025-12-16,Adelaide,11.4,0.0,False
2025-12-17,Adelaide,18.1,0.0,False
2025-12-18,Adelaide,19.8,0.0,False
2025-12-19,Adelaide,16.7,0.0,False
2025-12-20,Adelaide,21.2,0.0,False
2025-12-21,Adelaide,22.4,0.0,False
2025-12-22,Adelaide,13.7,0.0,False
2025-12-23,Adelaide,15.7,,False
2025-12-24,Adelaide,21.2,0.0,False
2025-12-25,Adelaide,20.1,0.0,False
2025-12-26,Adelaide,13.9,0.0,False
2025-12-27,Adelaide,14.3,0.0,False
2025-12-28,Adelaide,19.8,1.8,True
2025-12-29,Adelaide,19.4,0.0,False
2025-12-30,Adelaide,18.0,0.0,False
2025-12-31,Adelaide,21.9,0.0,False
